business_id,name,address,city,state,postal_code,latitude,longitude,stars,categories
fZ9KTESOKe-EKjf1O2ve5Q,Di Francesco Pizza,"483 Woodlane Rd, Ste 4",Westampton,NJ,08060,40.024948,-74.858508,3.5,"Italian, Cheesesteaks, Pizza, Restaurants"
24YT8pH4s8fX2kUzFibYIQ,Rock N Roll Sushi,"500 Port Of New Orleans Pl, Ste 280",New Orleans,LA,70130,29.94851,-90.062944,4.5,"Sushi Bars, Seafood, Restaurants"
DUH0qc16z5NDcSSBXLEO4Q,Wolf's Superior Sandwiches,4417 Pennell Rd,Aston,PA,19014,39.8576095536,-75.427062884,3.5,"Restaurants, Hot Dogs, Pizza, Sandwiches, Burgers"
l4IeGBHXV2E8S8COd9rx9A,Rusty Bellies,937 Dodecanese Blvd,Tarpon Springs,FL,34689,28.155071,-82.764421,4.5,"Nightlife, Seafood, Bars, Restaurants, Tiki Bars, American (Traditional)"
_r8-3R2nc5Qgg1ibnK4l7A,Happy Garden Chinese Restaurant,720 S Church St,Mount Laurel,NJ,08054,39.9408026,-74.9393009,3.5,"Restaurants, Chinese"
6wPPhvw6cCB1FgNytfQAig,Tony's Pizza,1361 S Fairview St,Delran,NJ,08075,40.0168299,-74.9438119,3.5,"Burgers, Salad, Restaurants, Pizza"
_P0-D02F_0SgFUuJLtHK1A,Flan Factory,1718 N Nebraska Ave,Tampa,FL,33602,27.9601553,-82.4514236,5.0,"Restaurants, Latin American, Sandwiches, Cuban, Desserts, Food"
XU6LMxNMSw8ICWPcySyXCg,Old London Style Pizza,3573 Frankford Ave,Philadelphia,PA,19134,39.9980182,-75.101238,3.0,"Restaurants, Pizza"
elNr6gSmjopx96cylXVnVw,Lansdale Tavern,839 W Main St,Lansdale,PA,19446,40.24812,-75.2940239,4.0,"Nightlife, Restaurants, Bars, American (Traditional)"
rUtvphBrmi4PJIS90iWsvQ,Bistro Chopstix,251 N Illinois St,Indianapolis,IN,46204,39.7709412609,-86.1594166607,3.0,"Imported Food, Restaurants, Japanese, Food, Sushi Bars"
l4GaZBrKlizOSbCamPQLmQ,Habana Cafe,5402 Gulfport Blvd S,Gulfport,FL,33707,27.7479223202,-82.7068732305,3.5,"Cuban, Diners, Restaurants"
-361Hc0tlxSYdrH_C3OgzA,Persia House of Kababs,"1441 E Fletcher Ave, Ste 123",Tampa,FL,33612,28.0688438416,-82.4438476562,3.5,"Persian/Iranian, Restaurants, Halal"
lO2ResGaRljPnvLhLlQSSg,Old Chicago Pizza & Taproom,"350 North Milwaukee, Ste 1107",Boise,ID,83704,43.6075498512,-116.279019504,3.5,"Nightlife, Bars, Sports Bars, Pizza, American (Traditional), Restaurants"
8CnKudR0MeSCIQVDuVs_WQ,Jaden's Diner,4251 Martin Luther King Dr,Saint Louis,MO,63113,38.6545547753,-90.2402962131,4.5,"Soul Food, Restaurants, Diners"
eB4Lwa8viOfghDJOZq6OMQ,Philadelphia Steak and Fries,5745 W 86th St,Indianapolis,IN,46278,39.9102575,-86.2630366,4.0,"Sandwiches, Restaurants, Cheesesteaks"
BNMnyrNZNQNxQ7Qz1Jos7w,TennFold Brewing,2408 Lebanon Pike,Nashville,TN,37214,36.1696538,-86.6816933,4.5,"Pizza, Restaurants, Beer Bar, Food, Nightlife, Bars, Brewpubs, Breweries, Pubs"
-kRwGI1Opy0FWhq2z-4D8g,Golden Dragon Chinese,430-444 County Line Rd,Gilbertsville,PA,19525,40.337074091,-75.6173900887,3.0,"Restaurants, Chinese"
zMLA0-Qd9_4nHvovBaAMzQ,Hive Café,1444 S Broad St,Philadelphia,PA,19146,39.9318248,-75.1684123,4.0,"Sandwiches, Cafes, Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies"
qD6EoM0lbEA-0tfPTO9qpw,Old School Burgers Ambler,242 E Butler Ave,Ambler,PA,19002,40.156424,-75.217911,4.0,"Cheesesteaks, Hot Dogs, Restaurants, Burgers"
pWUrN0NCZ2y_d9rzjCmu9Q,Crack Crab - Springfield,781 W Sproul Rd,Springfield,PA,19064,39.937801144,-75.3498603088,3.5,"Restaurants, Chinese, Seafood, Salad"
MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,427 S Broad St,Philadelphia,PA,19147,39.9448608451,-75.1652079004,4.0,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos, Restaurants"
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,10115 104 Street Northwest,Edmonton,AB,T5J 0Z9,53.5410214625,-113.4992408752,4.5,"Nightlife, Beer, Wine & Spirits, Tapas Bars, Wine Bars, Restaurants, Food, Bars"
xd2QyNuEA6gt6Yqn_Yt5iA,Bud's Cafe,31 W Winona Ave,Norwood,PA,19074,39.8899995,-75.3001503,5.0,"Nightlife, Bars, Restaurants, Cafes, Pubs"
SxHcct-HAqUR22bVyYq-0Q,3000 Bar,1516A Demonbreun St,Nashville,TN,37203,36.1532613,-86.7900835,3.0,"Nightlife, Hookah Bars, Restaurants, Sports Bars, Bars"
NL2qAr0pcZNg9gm3sEc_RQ,Boardwalk burgers,13750 50 Street NW,Edmonton,AB,T5A 5J6,53.5982705473,-113.4140022041,3.5,"Burgers, Restaurants, Fast Food"
uh3O1DS1AOLDBmdlm9uBpQ,La Mexicana,224-226 Rt 13,Bristol,PA,19007,40.100948,-74.86514,4.5,"Mexican, Food, Specialty Food, Restaurants, Imported Food, Ethnic Food, Grocery"
WMkiheTT-8kRslImVLWMVw,Standard Tap,901 N 2nd St,Philadelphia,PA,19123,39.96414,-75.1405144,4.0,"Local Flavor, American (Traditional), Restaurants, Burgers, Desserts, Breakfast & Brunch, Food, American (New), Gastropubs, Beer, Wine & Spirits, Nightlife, Bars, Pubs"
M7o1fV1dFPWx-gWJ7s5jwg,Hawaiian BBQ,17788 Aprile Dr,Land O Lakes,FL,34638,28.195338,-82.521983,4.0,"Hawaiian, Restaurants, Chinese, Asian Fusion, Seafood, Barbeque"
KdKj-96v5tEamKE57sa6mw,Hotshots Sports Bar & Grill - Maryland Heights,12664 Dorsett Rd,Maryland Heights,MO,63043,38.713524,-90.456769,3.0,"Event Planning & Services, Food, American (Traditional), Party & Event Planning, Chicken Wings, Beer, Wine & Spirits, Sports Bars, Bars, Restaurants, Nightlife"
t_e8XaAm-zTpusp90UHeDA,Tobu Oriental Eatery,8702 Keystone Crossing,Indianapolis,IN,46240,39.9140689922,-86.1097609252,1.5,"Sushi Bars, Restaurants, Chinese, Asian Fusion"
wDvCRZaBD8oTeUs6ml0IyA,Keeton's Double Play,4944 Christy Blvd,Saint Louis,MO,63116,38.5842705,-90.2762554,4.0,"Chicken Wings, Sandwiches, Restaurants, Burgers"
fCFUlCHG4spZ3O0vbqnYjA,Pat's Pizzeria,2008 W Newport Pike,Wilmington,DE,19804,39.715031,-75.634876,2.0,"Pizza, Restaurants"
zVoWa5Nyr-3ldd5ecmPuKQ,Hot Wok Restaurant,"7755 E Golf Links Rd, Ste 119",Tucson,AZ,85730,32.1925638,-110.827128,3.5,"Chinese, Asian Fusion, Restaurants"
AKISVDuaG5cpUhgU_6fNNg,The Holiday House Restaurant,1908 US -19,Holiday,FL,34690,28.1864513435,-82.7398187667,3.5,"Restaurants, Breakfast & Brunch, Food, Burgers, Sandwiches, Diners, American (Traditional), American (New)"
ZX4Pt8czAT7gea-zWkAnzg,Harvest Station,2712 W Waters Ave,Tampa,FL,33614,28.025,-82.48781,4.5,"Specialty Food, Restaurants, Juice Bars & Smoothies, Food, Fruits & Veggies, Salad"
1EPIMv80uW932NQR7wSpsw,National Park Pub,610 Hessian Ave,National Park,NJ,08063,39.865542,-75.1793216,3.0,"Bars, Nightlife, Local Flavor, Pubs, Unofficial Yelp Events, American (Traditional), Restaurants"
bYVz2xUxg_SDRwW7h0ewHg,Radosta's Restaurant,249 Aris Ave,Metairie,LA,70005,29.990318,-90.129117,4.5,"Food, Grocery, Sandwiches, Italian, Restaurants, Seafood, Delis"
Vcnws7TjTjDVV4n7dhoNsg,The Ultimate Bake Shoppe Of Wayne,389 W Lancaster Ave,Wayne,PA,19087,40.044903,-75.400297,4.5,"Restaurants, Food, Bakeries"
WPleSelT-dnFxDnnOeOi6A,Emerald Lanes,4860 W Emerald St,Boise,ID,83706,43.6122575,-116.2420116,3.0,"Arcades, Pizza, Restaurants, Bowling, Arts & Entertainment, Nightlife, Active Life, Pool Halls"
06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,6980 Marketplace Dr,Goleta,CA,93117,34.42949848,-119.8711372792,3.5,"Restaurants, Food, Breweries, American (Traditional), Brewpubs"
1Vo4BLw75ntATAJHYsxO3g,Whiskey Joe's Bar & Grill - Tampa,7720 W Courtney Campbell Cswy,Tampa,FL,33607,27.9675961,-82.5730073,3.0,"Restaurants, Music Venues, African, Nightlife, Arts & Entertainment, American (New), American (Traditional), Bars, Burgers, Seafood, Venues & Event Spaces, Event Planning & Services"
0z6gFGDSeb59ZkoSoO7LdQ,Otto Food and Drink,11405 95 Street NW,Edmonton,AB,T5G 1L3,53.5644996,-113.4869714,4.5,"Restaurants, Gastropubs"
PJD5xFiVhhXD-Ih2uCuYoQ,CK Hawaiian BBQ,"7709 Overland Rd, Ste 110",Boise,ID,83709,43.588922,-116.277957,3.5,"Barbeque, Hawaiian, Asian Fusion, Restaurants"
jTNrCowWjPrpbUehvGBd1w,Hunter's Green Country Club,18101 Longwater Run Drive,Tampa,FL,33647,28.1350127,-82.3513452,4.0,"Real Estate, Tennis, Social Clubs, Golf, Home Services, Venues & Event Spaces, Active Life, Arts & Entertainment, Country Clubs, Swimming Pools, Restaurants, Event Planning & Services"
2PX8MOkN6cPG7-gte7IpIQ,Mimi’s Cafe & Market,184 E Evergreen Ave,Philadelphia,PA,19118,40.0769274956,-75.2064291547,4.0,"Breakfast & Brunch, Coffee & Tea, Food, Cafes, Restaurants"
Xv5QKR3DMOhIS4V187yj2Q,La Botana Tacos,3200 N 1st Ave,Tucson,AZ,85719,32.2650355116,-110.961163044,4.0,"Tacos, Hot Dogs, Restaurants, Beer, Wine & Spirits, Seafood, Mexican, Caterers, Vegetarian, Food, Event Planning & Services, Specialty Food, Breakfast & Brunch"
s21EGSlDN__XtbmQ0p_stQ,Izzy’s Feel Good Food,901 Columbia Ave,Franklin,TN,37064,35.919934628,-86.8722586334,4.5,"Beer Bar, Cocktail Bars, Bars, Restaurants, Nightlife, Mexican, Tacos, American (Traditional), Sandwiches, Arts & Entertainment, Music Venues"
pOvZxLj85yEOMFNRpZBtvw,Antonella's Italian Kitchen,841 Conestoga Rd,Rosemont,PA,19010,40.0258098,-75.3375967,4.5,"Italian, Restaurants"
Kql3-jTrHFwOHdnFEcmutg,Ichiban Sushi,"10710 State Rd 54, Ste 104",New Port Richey,FL,34655,28.1924921916,-82.6378916846,3.0,"Thai, Chinese, Sushi Bars, Restaurants"
sSNE0WdjdqUKBvjq_zYedg,House of India,121 Market St,Collegeville,PA,19426,40.167035,-75.4785009,4.0,"Restaurants, Indian"
3qgz5OPfl7CRa3igH4s1Sg,Ugly Mugs Coffee & Tea,1886 Eastland Ave,East Nashville,TN,37206,36.182201,-86.735499,4.5,"Coffee & Tea, Breakfast & Brunch, Food, Restaurants"
clwjLY7PdYJpe7IP9lrqEw,Don Jose's Grill,2722 Williams Blvd,Kenner,LA,70062,30.0058202,-90.2404519,4.0,"Restaurants, Mexican"
xuXNf1lkTJ382-hp0HO5Cw,Philly's Best,4038 Andy Pella Dr,Spring Hill,FL,34606,28.4857114,-82.5762185,4.0,"Sandwiches, Restaurants, Cheesesteaks"
vRCFYXIQe780SjWBVc_nxw,Cole's Kitchen,2201 Bandywood Dr,Nashville,TN,37215,36.1045528,-86.8165032,4.5,"Restaurants, American (New)"
w9WLlcY_mziJ6qAB6WtpsA,The Flying V Bar & Grill,7000 N Resort Dr,Tucson,AZ,85750,32.327823,-110.850591,4.0,"Restaurants, Hotels, American (Traditional), Nightlife, Bars, Beauty & Spas, Event Planning & Services, Day Spas, Hotels & Travel, Seafood, American (New)"
vc3cJrMklS-NaMAvcEmY8A,Neely's BBQ,1 Terminal Dr,Nashville,TN,37214,36.1324365903,-86.671409249,2.0,"Restaurants, Barbeque"
_QEif_l0cDwY73qPA-GTAg,In A Pickle,530 Crown Point Rd,West Deptford,NJ,08086,39.8476434,-75.1819433,3.5,"Event Planning & Services, Caterers, Sandwiches, Restaurants"
ueSknQNYtV0jQmGEoDTerQ,The LoCal Distro,614 Garfield St,Nashville,TN,37208,36.1813267,-86.7949817,4.5,"Nightlife, Bars, Cafes, Beer, Wine & Spirits, Restaurants, Food, Convenience Stores, Active Life, Beer Bar, Parks, Grocery, Dog Parks"
v6tFMx_fKBcfiBagKb_EIg,Daleng Restaurant,4653 Walnut St,Philadelphia,PA,19139,39.9560363,-75.2154296,4.5,"Restaurants, Cambodian, Thai, Vietnamese, Asian Fusion"
fOfP8ILlwlhLknPS59K04A,Dairy Cottage,328 W Woodland Ave,Springfield,PA,19064,39.9281708,-75.3437913,4.0,"Pizza, Breakfast & Brunch, Burgers, Restaurants"
BmJ8McyzOqzIucnJTOAGPg,Fat Tonys,433 Alden Ave,Morrisville,PA,19067,40.2035836,-74.8084335,2.5,"Pizza, Restaurants, Italian"
XxXruggY7RrQtFdmApUcEA,Nico's Pizza Jamison,2291 York Rd,Jamison,PA,18929,40.2569955652,-75.0871974444,4.5,"Pizza, Restaurants, Italian"
gIN5c4N2flPn0GrMYxKGVw,Koi Sushi Bar,4044 W Skippack Pike,Skippack,PA,19474,40.223287,-75.401229,4.5,"Japanese, Sushi Bars, Restaurants"
gYIpn-llVaQM11yDRHdkwQ,Asuka Sushi,2010 Oddie Blvd,Sparks,NV,89431,39.5463326,-119.7703245,3.5,"Soup, Hot Pot, Sushi Bars, Restaurants, Buffets"
T9hQBMwt8-3okULfDZx-Lw,Counter Culture,"2909 W Bay To Bay Blvd, Ste 100",Tampa,FL,33629,27.9198352,-82.4917969,3.5,"American (New), Restaurants, Diners, Nightlife, Bars"
3B-rMHWkpWRSMx6zYi4DNw,Poké Fun,"2727 Ulmerton Rd, Ste 110",Clearwater,FL,33762,27.8950336927,-82.6706871381,4.5,"Poke, Food, Japanese, Restaurants, Hawaiian"
uUoIUH5PKo22qxRXxZ_Ttg,Habanero's Mexican Restaurant,5432 Clarksville Hwy,Nashville,TN,37189,36.2789554,-86.8720578,4.5,"Mexican, Restaurants"
1c6wVkPI_v765N7l_la59A,Santucci’s,379 W Uwchlan Ave,Downingtown,PA,19335,40.0322167,-75.6796171,3.5,"Salad, Italian, Restaurants, Pizza"
L1xIj8vAvZrZdfEVbH4qTg,Southside Pizzeria,917 S 20th St,Philadelphia,PA,19146,39.9404037,-75.1758562,2.0,"Pizza, Restaurants"
5wlbureqTc6gsaB_y-OkOA,Bovaconti Coffee,1042 Virginia Ave,Indianapolis,IN,46203,39.7529945873,-86.1406107012,4.5,"Kombucha, Juice Bars & Smoothies, Cafes, Restaurants, Food, Coffee & Tea"
DJ1ga9ulOtxtrx1QRJ92SA,Taqueria Express,1708 Antioch Pike,Antioch,TN,37013,36.071439,-86.683198,4.5,"Street Vendors, Mexican, Restaurants, Food, Food Stands"
zRIZVN3PfJBLtixm__Y5Tg,Mound City Shelled Nut,7831 Olive Blvd,Saint Louis,MO,63130,38.6729386,-90.339798,4.5,"Food, Restaurants, Grocery, Specialty Food, Kosher, Candy Stores, Chocolatiers & Shops"
Gx1EutrVuqcHxG72DQmwRA,Nabati Foods,12809 66 Street NW,Edmonton,AB,T5C 0A4,53.586362199999996,-113.4425965,4.5,"Gluten-Free, Bakeries, Vegan, Specialty Food, Food, Health Markets, Restaurants"
i8I7BiRLw3X20NkLv4wSCQ,Nagoya Japanese Cuisine,16639-50 Street NW,Edmonton,AB,T5Y 0S4,53.6277774008,-113.4102718721,3.5,"Sushi Bars, Restaurants, Japanese"
oLEyFAZNGMqMLeyV6n7Xfg,Doggie Mac's by Chef B,5622 S Grand Blvd,St. Louis,MO,63111,38.5680025,-90.2547062,4.5,"Restaurants, Caterers, Soul Food, Burgers, Chicken Wings, Event Planning & Services, American (New), Barbeque"
44FugwIywDjD6TwSESAmkw,QuikTrip,3475 Lemay Ferry rd,St Louis,MO,63125,38.5119857,-90.3191137,4.5,"Automotive, Gas Stations, Food, Convenience Stores, Fast Food, Restaurants"
Bs0JwJEUdfhL-FtLjuu3vA,Simply Pho & Grill,"13149 N Dale Mabry Hwy, Ste F",Tampa,FL,33618,28.0660629,-82.5018964,4.5,"Vietnamese, Restaurants, Noodles"
hbVRXgHMVzJhHUS6sJdL9Q,Jade Garden,2 Professional Park Dr,Maryville,IL,62062,38.7368402,-89.9560857,3.5,"Chinese, Restaurants"
hoYmmOhTurx1GdrER9gykQ,PDQ Pinellas Park,4601 Park Blvd,Pinellas Park,FL,33781,27.8398275,-82.696477,4.0,"American (Traditional), Food, Salad, Restaurants, Sandwiches, Chicken Shop, Fast Food"
B7nlRFe3EeQwAWpUpefGHA,Provisions Coffee & Kitchen,5862 Goldview Pkwy,Wesley Chapel,FL,33544,28.2418295018,-82.3519144186,4.5,"Bakeries, Coffee & Tea, Bars, Donuts, Beer Bar, Food, Bubble Tea, Restaurants, Nightlife, Breakfast & Brunch, Gluten-Free, Vegan, Cafes, Acai Bowls"
7hzOeTR46RxhOwZezsZ4Lg,Bottleworks District,900 N College Ave,Indianapolis,IN,46202,39.779009,-86.1442748,4.5,"Barbers, Public Markets, Beauty & Spas, Food Stands, Shopping, Restaurants, Hotels, Event Planning & Services, Hotels & Travel"
QMbbErMrrp5mwg8oZwFE8A,The Indianapolis Propylaeum,1410 N Delaware St,Indianapolis,IN,46202,39.7864816,-86.1545005,3.0,"Arts & Entertainment, Community Service/Non-Profit, Cafes, Tea Rooms, Event Planning & Services, Local Services, Venues & Event Spaces, Social Clubs, Food, Active Life, American (Traditional), Restaurants"
ZD4pn3wsNh1EnXF3GuNQEg,Chicken Holiday,1865 N Olden Avenue Ext,Trenton,NJ,08638,40.249878572,-74.7781056482,4.0,"Delis, Restaurants"
2KhwR5XB2u88e3AgH4mq5w,Monty's Pizza,1027 Potter Greens Drive NW,Edmonton,AB,T5T 6A4,53.5140625092,-113.6766934863,4.5,"Pizza, Restaurants, Italian, American (Traditional)"
eNQcVv59BpPuaPvsMDgYcw,Market Table,333 S Delaware St,Indianapolis,IN,46204,39.761796,-86.153882,3.5,"Breakfast & Brunch, Restaurants, American (Traditional)"
YBFuCp16mq4Q4UF7Zfg2Vw,Barracuda,446 Pelican Ave,New Orleans,LA,70114,29.9533436426,-90.0513539346,4.5,"Tacos, Restaurants, Mexican, Bars, Nightlife, Cocktail Bars"
9PCiyXCG25bOycCR7nXIDw,Santucci's Original Square Pizza,655 N Broad St,Philadelphia,PA,19123,39.96531,-75.16039,3.0,"Italian, Bars, Nightlife, Pizza, Breakfast & Brunch, Restaurants"
3WDy7uo8g3bR_4IyYLXtWg,Bean Tree Cafe,219 S Main,Waterloo,IL,62298,38.3344449,-90.1502841,4.5,"Restaurants, Coffee & Tea, Coffee Roasteries, Breakfast & Brunch, Food, Cafes"
ep09icFoD0AV6R78F7v4Eg,IU Health Methodist Hospital,1701 N Senate Blvd,Indianapolis,IN,46202,39.790382,-86.163356,2.5,"Osteopaths, Health & Medical, Medical Centers, Hospitals, Restaurants"
e5YAed0VGfePTkqWCk-3-Q,What The Pho,7280 Michigan Rd,Indianapolis,IN,46268,39.886459,-86.210815,4.0,"Vietnamese, American (New), Restaurants, Chinese, Juice Bars & Smoothies, Food"
moUDIoL76pQQqEMmbdx3mw,Candelario’s Pizzeria & Restaurant,802 Lancaster Ave,Berwyn,PA,19312,40.0455926,-75.4456854,3.5,"Pizza, Restaurants, Italian, Cheesesteaks"
mF8czpMukj36ovHb3lGSeg,Azie on Main,789 E Lancaster Ave,Villanova,PA,19085,40.037734,-75.351639,3.5,"Sushi Bars, Asian Fusion, Restaurants, Nightlife, Breakfast & Brunch, Beer Bar, Bars"
zTh9L6J3fMSJy8ugjZN__g,Holy Crepe,,Saint Louis,MO,63116,38.5844866,-90.266699,4.5,"Food, Creperies, Restaurants, Food Trucks, Street Vendors"
9tt8wDtWkXhRd6pYM2iOfA,Quick Chek,2695 South Broad St,Trenton,NJ,08610,40.191082,-74.713078,3.0,"Restaurants, Coffee & Tea, Delis, Food, Convenience Stores"
0VLvj_tqDWATqb9ThA-XiA,New Delhi Palace,6751 E Broadway Blvd,Tucson,AZ,85710,32.2217203,-110.848841,3.5,"Gluten-Free, Cocktail Bars, Indian, Nightlife, Vegetarian, Bars, Restaurants, Pakistani, Vegan"
9dsBxz6xlVTjpNZXFQ7xuw,Jay's Crab House,701 E Baltimore Ave,Lansdowne,PA,19050,39.9407892,-75.2596751,2.5,Restaurants
GJI1ITRdwr6Ov3GVKOTZcQ,Hong Luck Restaurant,2221 Veterans Hwy,Levittown,PA,19055,40.135332,-74.885048,4.0,"Seafood, Nightlife, Cocktail Bars, Restaurants, Tiki Bars, Bars, Chinese"
yYGCoJfHANvtOZ7e51FU5g,Spring Roll Kitchen,2395 111 Street NW,Edmonton,AB,T6W 1A8,53.455501,-113.514514,2.5,"Vietnamese, Restaurants"
OscDIAJzcwdcYqg1aH6QlA,Happy Days Mart,1541 Hook Rd,Folcroft,PA,19032,39.8966518345,-75.2730359711,4.5,"Breakfast & Brunch, Restaurants, Sandwiches"
DaeOhHo5WI_Gby4_vcXUTg,Soul Boat,400 John F Kennedy Way,Willingboro,NJ,08046,40.029461,-74.879287,2.5,"Soul Food, Seafood, Restaurants"
NzLHRJcZR6-GNqurWRpFoA,Babushka's Deli,1248 W 86th St,Indianapolis,IN,46260,39.9132054,-86.1817475,4.0,"Ethnic Food, Specialty Food, Delis, Sandwiches, Food, Restaurants"
Un6hqD_6kzW1VW8SVuN7SA,Los Jarritos,110 N Dupont Hwy,New Castle,DE,19720,39.6666833923,-75.6003690219,4.0,"Mexican, Restaurants"
RQAF6a0akMiot5lZZnMNNw,Dalessandro’s Steaks & Hoagies,600 Wendover St,Philadelphia,PA,19128,40.029494,-75.2059714,4.0,"Sandwiches, Delis, Restaurants, Cheesesteaks"
5fvs7pOE6amG17SiPovxjw,Paradise Pizza Cafe,"4810 E Busch Blvd, Ste L&M",Tampa,FL,33617,28.0330086,-82.4077832,2.5,"Restaurants, Mediterranean, Pizza, Burgers, Breakfast & Brunch, Turkish, Kebab"
mnL783eiouutCSQLCNNWOw,Final Cut Steakhouse,777 Casino Center Dr,Maryland Heights,MO,63043,38.7549899,-90.4827735,3.5,"Steakhouses, Whiskey Bars, Bars, Restaurants, Nightlife, Salad"
3G2oeSrucNDjdjr7eH0cug,Boualouang Laos & Thai Cuisine,10569 97th Street NW,Edmonton,AB,T5H 2L7,53.549964,-113.488383,4.0,"Chinese, Restaurants, Thai"
PCHGjcoTtsP30JcvKDov8w,Helen's Hot Chicken,"1915 Gallatin Park N, Ste 105",Madison,TN,37115,36.29982,-86.69494,2.5,"Restaurants, Seafood, Chicken Shop"
vyXNBZY_pG4Fk5TtFm9o8Q,"Burger & Company - Old Hickory, TN",700 Hadley Ave,Old Hickory,TN,37138,36.2639464307,-86.6481218577,4.0,"Restaurants, Burgers, Hot Dogs, Desserts, American (Traditional), Sandwiches, Food"
_9uTLFRFigA55YzSiuJoSg,Widow Fletcher's,4927 US Hwy 19,New Port Richey,FL,34652,28.2308899966,-82.7313399687,3.0,"Restaurants, Seafood, American (Traditional)"
RLV1yIU3Tcy4gfQCiennYg,Red House,2636 Mount Carmel Ave,Glenside,PA,19038,40.1066199719,-75.1619726824,2.5,"Restaurants, Chinese, Sushi Bars, Asian Fusion"
vKmq69OKCTW83LRDIbTsaw,MB Grill,"121 Los Altos Pkwy, Ste 107",Sparks,NV,89436,39.5826528103,-119.7417653124,4.0,"Barbeque, American (Traditional), Restaurants, Mongolian"
waWvlZPOgPkfSTsnCju4aA,Amma's South Indian Cuisine,1518 Chestnut St,Philadelphia,PA,19102,39.950914,-75.1664173,4.0,"Restaurants, Indian"
IJEivHHf5A8LzXXOn0o0Nw,Skull's Rainbow Room,222 Printers Aly,Nashville,TN,37201,36.164652,-86.778809,4.5,"American (New), Public Services & Government, Landmarks & Historical Buildings, Diners, Salad, Bars, Burgers, Nightlife, American (Traditional), Restaurants, Steakhouses, Seafood, Breakfast & Brunch, Cocktail Bars"
ulfMNXHzGVleRf2U5KwiQQ,Earth Bread + Brewery,7136 Germantown Ave,Philadelphia,PA,19119,40.059176,-75.1904467,4.0,"Pizza, Food, Breweries, American (New), Restaurants"
fcIYBxkw9pi8J1jE-Bc1QQ,Dream Tacos & Cantina,180 W Peckham Ln,Reno,NV,89509,39.487459,-119.79804,4.5,"Tacos, Food Stands, Restaurants, Mexican"
ktABeGxJ-259ctf5yCoPuw,Zionsville Pizzeria,255 S Main St,Zionsville,IN,46077,39.9494373,-86.2612734,3.5,"Pizza, Restaurants"
OT3wgKIbYzQywdFZCoubPw,LP Bistro,,Kenner,LA,70062,29.9853630136,-90.2529587969,1.5,"Delis, Restaurants"
6uNbwD6HI6dMNODvGCdQLg,Wraps and Kabobs,40715 US Rte 19,Tarpon Springs,FL,34689,28.142307,-82.7394704148,3.5,"Food Delivery Services, Kebab, Food, Mediterranean, Restaurants, Wraps"
yeJAs2OrnRRhsbywHPGMeQ,Zorba Cafe,1610 Lee Victory Pkwy,Smyrna,TN,37167,35.9411113389,-86.5269267597,5.0,"Greek, Restaurants"
eJFw8xWcqyAno0SclR4uzg,Madison's Grill,10053 Jasper Avenue NW,Edmonton,AB,T5J 1S5,53.5407845,-113.4922256,4.0,"American (New), Restaurants, Canadian (New), Breakfast & Brunch"
5A600EXVcgfeyTb-1Eo4Ig,Carmen's Deli,303 S White Horse Pike,Stratford,NJ,08084,39.8277966647,-74.9991821498,3.0,"Restaurants, Delis, Bakeries, Food"
XDlOFRDWQGVjzlvUs1X5Iw,World Of Beer,9524 W Linebaugh Ave,Tampa,FL,33626,28.043243005,-82.5922461274,4.0,"Restaurants, Pubs, Music Venues, American (Traditional), Nightlife, Bars, Arts & Entertainment"
t9LiapsQABwMQeiF1Czl6w,Port Of Call,838 Esplanade Ave,New Orleans,LA,70116,29.964442,-90.061776,4.0,"Bars, Restaurants, Nightlife, Steakhouses, Burgers"
kPaixPxjX2qC0Z7ASbirPA,Chef Johnny Bravo's Surf N Turf,400 Spring Garden St,Philadelphia,PA,19123,39.960522,-75.145463,3.5,"Food Trucks, Street Vendors, Sandwiches, Seafood, Restaurants, Asian Fusion, Food"
qSMK9NZ27agsM2ARkxQmXw,Big Daddy's Seafood & Rib Ranch,2040 N Black Horse Pike,Williamstown,NJ,08094,39.71684,-75.019447,3.5,"Barbeque, Comfort Food, Restaurants, Seafood"
ZK_MkAUpT28ZZqGTLWSNag,Ruamit Thai Restaurant,"52 Brentwood Boulevard, Unit 5",Sherwood Park,AB,T8A 2H6,53.5151546,-113.2943522,3.0,"Restaurants, Thai"
wP2ok4O0GsR9td7Iiv1zKA,Subculture Urban Cuisine And Cafe,5737 Nolensville Pike,Nashville,TN,37211,36.0477024019,-86.7149514342,4.5,"Beer Bar, Sandwiches, American (Traditional), Nightlife, Latin American, Cafes, Food Trucks, Restaurants, Food, Specialty Food, Coffee & Tea, American (New), Burgers, Bars"
otHYLRH2uGN2mc7MaWON-w,Luigi's City Pizza,105 3rd Ave S,Nashville,TN,37201,36.1611647,-86.7759184,2.5,"Pizza, Italian, Nightlife, Restaurants, Bars"
NrZIMDvKm0329KjvtfL-Rw,Taco Daddy’s,1601 Franklin St,Gretna,LA,70053,29.9227926,-90.0498473,4.5,"Tex-Mex, Mexican, Restaurants"
